weight logl b a g i0
0.000000000000000000e+00 -1.736251858349503436e+03 1.768138347977527003e-01 1.686415532895207958e-01 6.056394719566230433e-01 1.554723407170635063e-01
0.000000000000000000e+00 -1.735913405711195537e+03 2.197206337729779579e-01 2.573065765745491396e-02 7.807561117976795639e-01 3.276622416078532607e-02
0.000000000000000000e+00 -1.734424555046851765e+03 2.267023848281770615e-01 8.533578223857452016e-01 2.401782426735256104e-01 2.625698240504870107e-02
0.000000000000000000e+00 -1.725200489649899055e+03 1.823149722372295611e-01 8.790424284945158595e-02 6.264566788375183215e-01 1.614742734882552988e-01
0.000000000000000000e+00 -1.724249320370848181e+03 1.720986437856727169e-01 8.332829065947107150e-01 8.479886939347769381e-01 2.102435593871198327e-01
0.000000000000000000e+00 -1.723546627494871700e+03 1.738069548225998906e-01 6.072037195874141480e-01 5.750681658715410816e-01 1.764155647803769267e-01
0.000000000000000000e+00 -1.720107917474156466e+03 1.708773855706984812e-01 8.735425698875830536e-01 3.599860197364028180e-01 2.052807350425893129e-01
0.000000000000000000e+00 -1.719512186593854949e+03 1.896501460384213411e-01 5.239579313867733790e-01 1.327204809378005335e-01 9.569129876194237827e-02
0.000000000000000000e+00 -1.713816932066288928e+03 1.718003183108191279e-01 4.063514044419261895e-01 1.238491142969998515e-01 1.940746982053209446e-01
0.000000000000000000e+00 -1.713548506525913581e+03 1.714840598187692411e-01 6.567468363260591246e-01 9.732316254398768463e-01 2.114263612611527732e-01
0.000000000000000000e+00 -1.711387007574526933e+03 2.163703296496309880e-01 8.292884478220412525e-01 4.434481728239568765e-01 3.681441106274119246e-02
0.000000000000000000e+00 -1.710167721529675646e+03 1.790535412851738395e-01 5.392226315918793311e-01 8.153105715692114952e-01 1.774857249925501090e-01
0.000000000000000000e+00 -1.704595179943672974e+03 2.226140481973557517e-01 7.809793636735840039e-01 5.397764167139685876e-01 3.561329925164102850e-02
0.000000000000000000e+00 -1.694911716948373851e+03 1.759805999186859760e-01 8.709822286631674348e-02 6.394423546564241834e-01 1.614491712799724921e-01
0.000000000000000000e+00 -1.691549377519260588e+03 1.711251890692623290e-01 1.178363980313379411e-02 1.286465491332814404e-01 2.037396709021277452e-01
0.000000000000000000e+00 -1.685475851900421731e+03 2.256650818043001716e-01 1.269385113369436713e-01 8.885584672930637584e-01 2.723701859728810959e-02
0.000000000000000000e+00 -1.682573963920163578e+03 1.873240406038131356e-01 5.404721382987038858e-01 3.207752428776933229e-02 1.045321789020066117e-01
0.000000000000000000e+00 -1.681635582014958345e+03 1.915958824557366935e-01 2.553363909426277223e-01 3.681223100364774958e-01 8.930793881239715293e-02
0.000000000000000000e+00 -1.676066163619205099e+03 1.868019117220706127e-01 6.523835508434401298e-01 5.328572701321193650e-02 1.400357452045963569e-01
0.000000000000000000e+00 -1.674949519751312891e+03 1.741370355411391846e-01 3.877274662029256413e-02 7.044322386382393386e-01 2.007668889009903423e-01
0.000000000000000000e+00 -1.674601396803006537e+03 1.712057021079908536e-01 7.633522412146387381e-01 7.819970021203359600e-01 2.076508054262648506e-01
0.000000000000000000e+00 -1.674597318082233187e+03 1.743519212007773600e-01 8.775129911870925836e-01 2.957672128295719682e-01 1.733652247567010196e-01
0.000000000000000000e+00 -1.671143551692231313e+03 2.001531160038066970e-01 7.754051157780535997e-01 9.338405920770307400e-01 8.824894712435037147e-02
0.000000000000000000e+00 -1.669418337180308072e+03 1.982050659171544493e-01 7.013260383193581360e-02 8.185908778260388985e-01 7.027960157957957588e-02
0.000000000000000000e+00 -1.663520059402622564e+03 2.075908887723909579e-01 9.862255330289328992e-01 6.042773466227376877e-01 5.024797394665403427e-02
0.000000000000000000e+00 -1.662506422311554161e+03 1.731948612377105512e-01 8.697055910922709687e-01 9.529214520874210725e-01 2.043933032465401478e-01
0.000000000000000000e+00 -1.656691420343149503e+03 1.714600826682093349e-01 8.070954696811875051e-01 5.064468238398613931e-01 2.073496610398179174e-01
0.000000000000000000e+00 -1.655021201027528605e+03 1.752474504152825574e-01 8.972240223126930481e-01 6.445792552723360602e-01 1.953422945053321924e-01
0.000000000000000000e+00 -1.653449563156061686e+03 1.881025530512190347e-01 8.219395689962468721e-01 3.393638483411900442e-01 1.341078318915918111e-01
0.000000000000000000e+00 -1.652657546948488971e+03 1.748975574506729247e-01 3.799994723582734713e-01 2.782079815540712819e-01 1.697417768182687969e-01
0.000000000000000000e+00 -1.648987772039386982e+03 1.832693759778790121e-01 5.284532387002071063e-01 5.063359525222607127e-01 1.219531151496699578e-01
0.000000000000000000e+00 -1.648828540559262365e+03 1.853707987012932490e-01 2.410519397182883661e-01 8.978653960432468883e-01 1.463229014105688897e-01
0.000000000000000000e+00 -1.648531001523239638e+03 2.250395370774814774e-01 7.711910475803064324e-01 3.317372293589767596e-01 3.160235148068746280e-02
0.000000000000000000e+00 -1.647810310133889288e+03 1.766648179156851128e-01 7.143159402754153398e-01 8.639317290476096201e-01 1.884559305161656872e-01
0.000000000000000000e+00 -1.647351489521652866e+03 1.790855475600158508e-01 5.823561075000898146e-01 5.371265607501648498e-01 1.432603201056862896e-01
0.000000000000000000e+00 -1.638991036258097438e+03 1.770691428068645601e-01 6.572960209203331239e-01 1.136599118114856033e-01 1.553619860881753356e-01
0.000000000000000000e+00 -1.637793671894108684e+03 1.725351627954268274e-01 7.691161737924182562e-01 5.616384273653219905e-01 2.057487544843713267e-01
0.000000000000000000e+00 -1.637466233821259721e+03 1.933235662345712536e-01 2.910561505245944369e-01 5.430807545337533737e-01 8.408552010455144776e-02
0.000000000000000000e+00 -1.632758543670142899e+03 1.719714284201523113e-01 3.276283788023800492e-01 2.839546247979194415e-01 1.961895922314404461e-01
0.000000000000000000e+00 -1.631249555383978986e+03 1.757844073772355520e-01 8.843570047119612143e-01 1.758208288393814378e-01 1.923868005110683788e-01
0.000000000000000000e+00 -1.629359116010260095e+03 1.789752482160900382e-01 3.393623749079237584e-01 2.492167638006599351e-01 1.768613807639747570e-01
0.000000000000000000e+00 -1.617125847701899602e+03 1.855075434441231796e-01 4.878204422494037962e-01 8.385897335358977189e-01 1.123635608734305236e-01
0.000000000000000000e+00 -1.614012819906201685e+03 1.718805844122439641e-01 8.925705386664843921e-01 7.048880804686701307e-01 2.045617020517158657e-01
0.000000000000000000e+00 -1.608502932275220019e+03 1.718176540403112962e-01 1.110925428398086834e-01 2.698134722970880195e-01 2.020070682409016438e-01
0.000000000000000000e+00 -1.603910616410749526e+03 1.982290452720772977e-01 7.085266385607180695e-02 4.507610774757850880e-01 7.051613620465779775e-02
0.000000000000000000e+00 -1.603656663560965399e+03 1.760111005173620735e-01 9.012647468398551354e-01 4.541837222189902823e-01 1.908225306051597736e-01
0.000000000000000000e+00 -1.598313487089898899e+03 1.995122358526834061e-01 6.353163425070494919e-01 2.083718354839820819e-01 9.002416155079749627e-02
0.000000000000000000e+00 -1.594290974789775191e+03 1.828376901535019305e-01 7.440856154521336974e-01 7.572102479962694588e-01 1.577496717324408104e-01
0.000000000000000000e+00 -1.589009804039852952e+03 1.791035138746333577e-01 2.333048797129454455e-01 4.058069878843695300e-01 1.757061287576351383e-01
0.000000000000000000e+00 -1.587830069769122929e+03 1.781600369866538913e-01 1.430332818801348105e-01 1.809069659318916501e-01 1.493884080913999712e-01
0.000000000000000000e+00 -1.587420850804287738e+03 1.738872541963676632e-01 1.280102494841934280e-01 6.869073696595251466e-02 1.995990042211736593e-01
0.000000000000000000e+00 -1.586712629374210792e+03 2.027315110129168929e-01 2.292731989833566852e-01 5.930938387936990353e-01 6.004314877150643270e-02
0.000000000000000000e+00 -1.583792869493208627e+03 1.830714750048118011e-01 5.797373028443754128e-01 8.158069475649929458e-01 1.234891965810404058e-01
0.000000000000000000e+00 -1.580982186706509992e+03 1.721726550863797167e-01 6.021635277417058951e-01 9.621466676908484450e-01 1.979047887877985190e-01
0.000000000000000000e+00 -1.580856786087431601e+03 1.951490505588886759e-01 2.257244267169447038e-01 5.037546544440786311e-01 1.051672116738708584e-01
0.000000000000000000e+00 -1.579741918786952283e+03 1.965782386673297077e-01 4.188904559322081389e-01 7.800389602246673437e-01 9.998305821247879810e-02
0.000000000000000000e+00 -1.578293756482844174e+03 1.721864989263310886e-01 2.271300805214766516e-01 3.360140675808337418e-01 2.019865908591598203e-01
0.000000000000000000e+00 -1.576837920410401011e+03 1.838071614564623923e-01 2.186431190634769983e-01 7.579629790977339132e-01 1.201352734907259884e-01
0.000000000000000000e+00 -1.575560515652311324e+03 1.722681173093214557e-01 4.068376777983285786e-01 4.167782887316483498e-01 2.021556466843159594e-01
0.000000000000000000e+00 -1.574676368849707842e+03 1.731434914768208155e-01 8.508577389423401804e-01 1.493243027534171263e-01 2.016145166247728659e-01
0.000000000000000000e+00 -1.562488121899591988e+03 1.987233616932020386e-01 5.798825241586323953e-01 7.613712169095401272e-01 9.248450209838146585e-02
0.000000000000000000e+00 -1.561248068711051928e+03 1.731071944454147804e-01 6.472369323515282380e-01 3.443631885606535104e-01 1.872275610577620597e-01
0.000000000000000000e+00 -1.560820705125315726e+03 2.054151474883866291e-01 9.251468886469316200e-02 4.370256902873596028e-01 7.198404841435787627e-02
0.000000000000000000e+00 -1.560249677333152249e+03 1.749548515054085429e-01 1.026448477529510184e-01 6.626592447036767641e-01 1.946111150073388529e-01
0.000000000000000000e+00 -1.555560863873122798e+03 2.255812628094517880e-01 4.257572861869922676e-01 9.415312173479051250e-02 3.030095248918207584e-02
0.000000000000000000e+00 -1.552081756108129866e+03 2.161608764580028874e-01 5.901118922827230939e-01 5.250705097651694464e-01 3.755668147814081315e-02
0.000000000000000000e+00 -1.550048287888843333e+03 1.929665688739614082e-01 1.479950512444817567e-01 3.996461859271924211e-01 8.568009828047848386e-02
0.000000000000000000e+00 -1.548526809011678324e+03 1.824054985778219840e-01 3.391746639431907351e-01 4.131440439246331087e-02 1.270091743799671991e-01
0.000000000000000000e+00 -1.548457793409269698e+03 2.141684715006715312e-01 8.370771359201688577e-01 5.441274309913316509e-01 5.074625657187969985e-02
0.000000000000000000e+00 -1.546118729296405945e+03 1.839647250726413608e-01 2.730130575273302385e-01 4.182136148229548267e-02 1.197063952377387663e-01
0.000000000000000000e+00 -1.545324277973358903e+03 2.001265935185524703e-01 5.769214444635156758e-01 6.301406639861097947e-01 6.611921851969608521e-02
0.000000000000000000e+00 -1.544422093111948925e+03 1.729192156835583916e-01 7.863868109278582263e-02 3.258987052794063422e-01 1.900361874242268989e-01
0.000000000000000000e+00 -1.533188156851875647e+03 2.098169281718395840e-01 5.864960971490826847e-01 2.680986475129929492e-01 4.686746662757032555e-02
0.000000000000000000e+00 -1.524360077792726543e+03 1.854101981871257021e-01 1.746235699250328621e-01 9.940127540729164490e-01 1.451037875787658527e-01
0.000000000000000000e+00 -1.523136674176918405e+03 1.730251758561963671e-01 3.636039774765021937e-01 5.263542923657058559e-01 1.991780179774609860e-01
0.000000000000000000e+00 -1.522697405278903034e+03 1.995877164235352608e-01 7.761218387806373409e-02 7.695875436167356476e-01 6.750433216825138527e-02
0.000000000000000000e+00 -1.517404842026799997e+03 1.735148631742196301e-01 8.883740432936083620e-01 4.231878697088945485e-01 1.850767822899281601e-01
0.000000000000000000e+00 -1.514903600012096831e+03 2.052648203830736429e-01 2.026082053440355635e-01 4.913834045543868934e-02 7.223204403659021222e-02
0.000000000000000000e+00 -1.510942115467077656e+03 1.943049082957604146e-01 1.342531799852697549e-02 6.447560982584848999e-02 1.079291272041595778e-01
0.000000000000000000e+00 -1.509101124772014373e+03 2.228010912643315633e-01 4.650688149787285397e-01 7.493553644264970837e-01 3.461777719174130574e-02
0.000000000000000000e+00 -1.508234374342963974e+03 1.745139314614723158e-01 1.433055006901871042e-01 9.337021975953725406e-01 1.761816144057272715e-01
0.000000000000000000e+00 -1.502616150032155474e+03 2.210200469552957014e-01 4.929781375513645481e-01 9.941098524655624935e-01 3.758839445574571614e-02
0.000000000000000000e+00 -1.499575657950560981e+03 1.799372799951890478e-01 9.098843109786669547e-02 8.713410008154939268e-01 1.705156497844884100e-01
0.000000000000000000e+00 -1.498398299062688011e+03 1.791248079000135329e-01 2.607477001080468204e-01 1.594841618225029123e-02 1.743748205342048885e-01
0.000000000000000000e+00 -1.497781992252583223e+03 1.827571534667704334e-01 9.647115928393781292e-01 5.826720078862968055e-01 1.258664969875227801e-01
0.000000000000000000e+00 -1.496355398542684497e+03 1.729973662892069219e-01 9.523439529376599433e-01 4.551142081069312617e-01 1.960111068489642783e-01
0.000000000000000000e+00 -1.495373240012516817e+03 1.735956325412443824e-01 5.209363734016786429e-02 7.073841075323876737e-01 1.851543224396342002e-01
0.000000000000000000e+00 -1.494110017040006596e+03 1.731794278524075859e-01 6.083812615664169199e-01 5.365134952707800720e-01 1.970492630199194295e-01
0.000000000000000000e+00 -1.491066867384760144e+03 1.932715074821569345e-01 7.461610111862962968e-01 8.176411404010193174e-01 1.117903861589670256e-01
0.000000000000000000e+00 -1.489049569239232824e+03 2.020115351219726463e-01 2.403458365879493353e-01 5.740571849818494332e-01 8.160678635387860758e-02
0.000000000000000000e+00 -1.484703437979997943e+03 2.179069048244249296e-01 6.823327597206778616e-01 4.423435859854853436e-01 4.310933961796115099e-02
0.000000000000000000e+00 -1.483609415412083536e+03 1.864275811678704209e-01 4.296354687840496789e-01 7.866054926468359909e-01 1.096294494488624510e-01
0.000000000000000000e+00 -1.476665568657544327e+03 1.767008059820856791e-01 6.955766107194569781e-01 8.192203328669567242e-02 1.852601530382090300e-01
0.000000000000000000e+00 -1.476028529747367884e+03 1.735462327857381359e-01 1.620556342446242137e-01 3.690136407875352909e-01 1.960464446351190548e-01
0.000000000000000000e+00 -1.468816493535361360e+03 1.734455884045238705e-01 9.801204081418795067e-01 7.068561528578984898e-01 1.889007910913488020e-01
0.000000000000000000e+00 -1.465712495997426458e+03 1.737954065474122123e-01 7.981082919791060437e-01 3.683491396017689601e-01 1.846841851640465271e-01
0.000000000000000000e+00 -1.463545607500393089e+03 1.939732672864738494e-01 9.938085940657075401e-01 5.391807839603584007e-01 8.310370165418477784e-02
0.000000000000000000e+00 -1.458248080625180592e+03 1.751443090840640315e-01 8.075171599000428024e-01 9.372902506843605597e-01 1.725432186429585180e-01
0.000000000000000000e+00 -1.450428365607819387e+03 1.755721644250753943e-01 1.600963382707183413e-01 1.499963213842891996e-02 1.693015395876327212e-01
0.000000000000000000e+00 -1.446490716281420418e+03 1.817353652517440521e-01 6.616638289484182422e-01 4.994040251825580534e-01 1.314846748555001665e-01
0.000000000000000000e+00 -1.442919894401360580e+03 1.893132848560800385e-01 6.704480849761141892e-01 7.361313851242970996e-01 9.876225055605600267e-02
0.000000000000000000e+00 -1.442542982956240394e+03 1.910455660338827300e-01 1.109627677545738100e-01 9.360758478941073601e-01 1.202460382186901489e-01
0.000000000000000000e+00 -1.441169225611634147e+03 2.162669408192669507e-01 8.195291975088641045e-01 9.498269697937805622e-01 3.778865309204415546e-02
0.000000000000000000e+00 -1.441104772453128362e+03 1.993760437937323049e-01 7.945128811103107092e-01 6.653271711533432775e-01 6.841797546742689473e-02
0.000000000000000000e+00 -1.434445272083913324e+03 2.242738746975622144e-01 2.657574927524988251e-01 4.818845584467572607e-01 3.175916418634516791e-02
0.000000000000000000e+00 -1.429181076619560372e+03 1.754408087711635256e-01 2.977054799527350526e-01 6.989879843282267302e-01 1.709344302174690133e-01
0.000000000000000000e+00 -1.428616894287996047e+03 1.949599025543645725e-01 3.357044965242178547e-01 7.508395339903686239e-01 8.034142222072693240e-02
0.000000000000000000e+00 -1.424544469627842318e+03 2.097680255319087916e-01 3.453271868029488267e-01 9.110382284618812054e-01 4.732660862727773587e-02
0.000000000000000000e+00 -1.424349888808804053e+03 2.013863921787787670e-01 7.125933212169410780e-01 3.107354930659672609e-02 6.371975320881219373e-02
0.000000000000000000e+00 -1.423192436734394278e+03 1.737556194025487166e-01 5.087363932711710390e-01 4.041573263779518754e-03 1.892837810919526242e-01
0.000000000000000000e+00 -1.422167355377882586e+03 1.961168636607011906e-01 4.675049562838740069e-02 8.455628396853449580e-01 1.008002940724432028e-01
0.000000000000000000e+00 -1.421819988214405612e+03 1.761087237927692339e-01 2.858452868037865136e-01 9.570774464366350598e-01 1.659718335708749437e-01
0.000000000000000000e+00 -1.420609334096685416e+03 2.217312726922786581e-01 8.435324255773553048e-01 7.821712655551777971e-01 3.605768714498963634e-02
0.000000000000000000e+00 -1.420488511931937410e+03 2.224854345981635562e-01 2.562095641485819808e-01 4.318055708469772380e-01 3.475072351542929372e-02
0.000000000000000000e+00 -1.420312714489447217e+03 2.013659311391353124e-01 1.877776186756570653e-01 6.785284106011975069e-01 6.377228731372441839e-02
0.000000000000000000e+00 -1.420024493358570908e+03 2.099234698570162372e-01 6.758584561396238088e-01 7.099882464645340674e-02 4.709138452482311554e-02
0.000000000000000000e+00 -1.416494243212630408e+03 1.753379266783990642e-01 4.946021143541615706e-01 7.958718020361674750e-01 1.892886463161967681e-01
0.000000000000000000e+00 -1.415520466274058435e+03 1.826369703226245755e-01 4.246486815431281814e-01 8.724515474920381264e-01 1.568207904579479450e-01
0.000000000000000000e+00 -1.415100601993009150e+03 1.744202971348133846e-01 9.805493017487652008e-01 2.171126306975513232e-01 1.917022383462531065e-01
0.000000000000000000e+00 -1.408666237225185341e+03 1.745369119614368913e-01 9.636868300432307466e-01 7.535991631917421385e-01 1.911899383059963986e-01
0.000000000000000000e+00 -1.408526995709019047e+03 1.827170007473218338e-01 5.583659662175216587e-01 5.058146517190883484e-01 1.563803918448769537e-01
0.000000000000000000e+00 -1.407632796174043733e+03 1.802992895181271538e-01 2.951317515622305376e-01 5.260381147470531982e-01 1.395949558890533237e-01
0.000000000000000000e+00 -1.402993968447970929e+03 1.795095666016355562e-01 8.773182940380479522e-01 4.620173429590211933e-01 1.441900897720327923e-01
0.000000000000000000e+00 -1.398904265304633100e+03 1.947738029603685583e-01 2.973669739670162793e-01 8.963454059313041844e-02 8.105563782691686814e-02
0.000000000000000000e+00 -1.392029257079616855e+03 2.128879799596361255e-01 7.646544857492978409e-01 8.005124813107421522e-01 4.258280609570314068e-02
0.000000000000000000e+00 -1.391167539484020836e+03 1.792328109884105958e-01 6.718770188279523659e-01 1.233859179635805603e-01 1.459818148542003646e-01
0.000000000000000000e+00 -1.388496902838474170e+03 1.789456365951520578e-01 9.544390165552144589e-01 6.047151263440885272e-01 1.735799435997640860e-01
0.000000000000000000e+00 -1.384702379552333696e+03 1.921448115342238860e-01 7.609715853823737497e-01 2.992228277725269558e-01 1.155219530658551513e-01
0.000000000000000000e+00 -1.381812027943947442e+03 2.199393623061463854e-01 9.627068636891735753e-01 8.514190115916179247e-01 3.903149632759088383e-02
0.000000000000000000e+00 -1.381536730025761017e+03 2.054822221214341604e-01 2.409315704714029005e-01 4.417580963299734265e-01 5.521760347077814268e-02
0.000000000000000000e+00 -1.380697201114608333e+03 1.744430956292022383e-01 5.208107731242573868e-01 4.827124544114090865e-01 1.825097109701729892e-01
0.000000000000000000e+00 -1.379340099170449776e+03 2.076998855161866220e-01 4.997651053103848162e-01 6.501054822934774213e-01 6.522202291818186837e-02
0.000000000000000000e+00 -1.378670389599342116e+03 1.935426118199760626e-01 2.577373548167211093e-01 4.577787643496363801e-01 1.100555822935007921e-01
0.000000000000000000e+00 -1.378068956871696855e+03 1.927750967994327769e-01 3.100472670494411331e-01 5.942527969496209650e-01 8.732919333112360016e-02
0.000000000000000000e+00 -1.376294333224303045e+03 2.201906336102990580e-01 5.769819437398878703e-01 1.356632959563331964e-01 3.854884770075207856e-02
0.000000000000000000e+00 -1.374587970006796013e+03 1.969035580623148540e-01 8.605942122533956073e-01 3.150120970902018369e-01 7.516331493091817084e-02
0.000000000000000000e+00 -1.371624030741409115e+03 2.182266472584795114e-01 9.664755433583429589e-01 5.320550814559461550e-01 3.565298684622227043e-02
0.000000000000000000e+00 -1.369500788187329135e+03 1.789195107252479211e-01 1.078082141432252783e-01 2.831316362827359656e-01 1.733433778339614761e-01
0.000000000000000000e+00 -1.364881811118420046e+03 1.744048444356432193e-01 9.567850045387494839e-01 5.013452550213789438e-01 1.852994890617230550e-01
0.000000000000000000e+00 -1.361082918513092636e+03 1.860576204896509100e-01 8.396120112472362784e-01 5.296505228883405803e-01 1.122530287321698017e-01
0.000000000000000000e+00 -1.357125381282690796e+03 1.822020682437199834e-01 8.083083105867412410e-01 9.807373754342525451e-01 1.301745284871830555e-01
0.000000000000000000e+00 -1.356159780430965839e+03 1.753685412439648927e-01 9.429536466110234327e-01 5.040555133149678957e-01 1.870554402021705753e-01
0.000000000000000000e+00 -1.354579920167682758e+03 1.748648149465098500e-01 5.412417714589152773e-01 9.558619926227669428e-01 1.878119087420928313e-01
0.000000000000000000e+00 -1.352376936164140261e+03 1.779809780396556518e-01 3.424184573290506295e-01 5.664385398556729401e-01 1.544329765835149026e-01
0.000000000000000000e+00 -1.347668373448093462e+03 2.008708838412208153e-01 8.659412309300917876e-01 7.909805038363839635e-01 8.453287210381117689e-02
0.000000000000000000e+00 -1.344986082832516104e+03 2.090292401090896868e-01 6.490633072455747055e-01 1.326357476325777940e-01 4.887158385017348339e-02
0.000000000000000000e+00 -1.339506498159967123e+03 2.100204187834709413e-01 9.878698816621016565e-01 5.030719102742469140e-01 5.934002389216716522e-02
0.000000000000000000e+00 -1.334975493810080934e+03 1.993327847058440627e-01 9.330983992215688971e-01 4.279719828882989630e-01 6.904275019382433154e-02
0.000000000000000000e+00 -1.334353383138292429e+03 1.949509660949672318e-01 8.717316507292125483e-01 8.228055690070117389e-01 1.045688489037129437e-01
0.000000000000000000e+00 -1.334349727759556572e+03 2.029358171961588853e-01 6.359387980375559302e-01 2.437203153492889796e-01 7.817894545050835253e-02
0.000000000000000000e+00 -1.333028551628521200e+03 2.064589063483850129e-01 8.574385808262172670e-01 6.408194410026205601e-01 5.354656478162431871e-02
0.000000000000000000e+00 -1.332806462759978785e+03 2.054506168119983323e-01 2.960802549582506327e-01 8.261478370708055241e-01 7.099807944167893514e-02
0.000000000000000000e+00 -1.329825492795362607e+03 1.963372680842431217e-01 2.266646799885075891e-01 7.082661139170097764e-01 9.952171003136767169e-02
0.000000000000000000e+00 -1.320343936860372196e+03 1.942821389804064158e-01 5.675912511864456000e-01 1.984895482569801750e-01 8.299893026551663500e-02
0.000000000000000000e+00 -1.318796056343614055e+03 1.939066821328543633e-01 8.600336435350589559e-01 8.760608077115626946e-01 1.083455272782985757e-01
0.000000000000000000e+00 -1.318579441051595722e+03 2.200607915104212664e-01 7.226399393546323324e-01 9.771770604761402801e-01 3.853443885232342436e-02
0.000000000000000000e+00 -1.317273956369258940e+03 1.752853319328663007e-01 2.019156348358340791e-01 4.760992730343631130e-01 1.767712959470841838e-01
0.000000000000000000e+00 -1.312005411109949819e+03 2.153757830135296925e-01 2.848425158496074583e-01 2.078491563388946139e-01 4.741431004967382179e-02
0.000000000000000000e+00 -1.308463543743252558e+03 1.970418101709963954e-01 1.930197996789462245e-02 1.539381950109919295e-01 7.511931531662557893e-02
0.000000000000000000e+00 -1.304846021455508435e+03 1.803794537500999773e-01 8.580177586772088638e-01 1.959187509715260567e-01 1.406670849575971660e-01
0.000000000000000000e+00 -1.302803026304294235e+03 1.785824371570386704e-01 8.509063968808967537e-01 6.028611319080238173e-01 1.515422848034214676e-01
0.000000000000000000e+00 -1.300771331989341206e+03 1.758375631224645408e-01 9.371776396416514610e-02 3.984177345067685949e-01 1.835912457729309000e-01
0.000000000000000000e+00 -1.297533566770311381e+03 2.101222103871970004e-01 5.555434086961503759e-01 5.551728924304297763e-01 4.722261301397205624e-02
0.000000000000000000e+00 -1.292311974644955171e+03 1.922808270072265957e-01 6.796638169017338305e-02 1.277204550561035767e-01 1.143433537260216820e-01
0.000000000000000000e+00 -1.291463560118734904e+03 1.773757200430945424e-01 5.569554586859088996e-01 6.758021294567662096e-02 1.783299303251855150e-01
0.000000000000000000e+00 -1.290587470985209393e+03 1.927458379540168687e-01 6.602783072893282368e-01 6.301920154986873079e-01 8.799990133973553674e-02
0.000000000000000000e+00 -1.287816418444390820e+03 1.773349805266953294e-01 9.476036047165261600e-01 8.444829806029665598e-01 1.784030863640839737e-01
0.000000000000000000e+00 -1.284982773769194182e+03 2.082213706975117873e-01 7.016451546542845641e-03 6.180217854454205240e-01 5.050229686524987383e-02
0.000000000000000000e+00 -1.281595778402911492e+03 1.852338584289860701e-01 1.304255809515575404e-01 9.008965808375016815e-01 1.165549723015950612e-01
0.000000000000000000e+00 -1.279916486487766861e+03 1.793911194064392312e-01 2.500615506121833809e-02 1.288930885286402317e-01 1.697044938000124847e-01
0.000000000000000000e+00 -1.278829868168814755e+03 2.222982381541004082e-01 6.604019840728782009e-01 5.375009034073113812e-01 3.424208501476848354e-02
0.000000000000000000e+00 -1.278667811134765543e+03 1.801069950151482357e-01 1.283218819439342351e-01 9.081680929819286874e-01 1.665428703777702135e-01
0.000000000000000000e+00 -1.277752721350275351e+03 1.753808657314811503e-01 3.141422355320431237e-01 1.645782377352619785e-01 1.793815318089503896e-01
0.000000000000000000e+00 -1.276850227344462155e+03 1.829897203581656306e-01 2.241357441295704911e-02 6.867376514662181242e-01 1.535851920120950287e-01
0.000000000000000000e+00 -1.271700986816450040e+03 1.886104057358033159e-01 6.494823966095186751e-01 6.626134290471131782e-01 1.027134352810417650e-01
0.000000000000000000e+00 -1.269355561447513992e+03 1.766265004325673349e-01 6.493499580389532344e-01 1.833206162199232381e-01 1.663994506580122046e-01
0.000000000000000000e+00 -1.266565206155893748e+03 2.203712709447903650e-01 8.920114020563013613e-01 7.707716062842421278e-01 3.379646752023934830e-02
0.000000000000000000e+00 -1.262993947955042586e+03 2.228133720552555319e-01 1.717232763186588018e-01 1.585577225462887485e-01 3.295294347094557263e-02
0.000000000000000000e+00 -1.262536423019738095e+03 2.067741881346281674e-01 3.453349588231131029e-01 1.004053600175520145e-01 5.323498317723610040e-02
0.000000000000000000e+00 -1.261990677224606088e+03 1.766174894736358691e-01 4.920628630323431452e-02 5.146245031705311002e-01 1.666657203127926978e-01
0.000000000000000000e+00 -1.259085145787920737e+03 1.875697921460933726e-01 2.797151795419133835e-01 8.802059169861329302e-01 1.333070337160156549e-01
0.000000000000000000e+00 -1.258888225256985379e+03 2.094617722834678231e-01 9.760885209651879446e-01 8.329140470106265459e-01 4.848078066087822824e-02
0.000000000000000000e+00 -1.258247122483104249e+03 1.830088219096190072e-01 7.037843568907498071e-02 8.060733755899605057e-01 1.532753839468002643e-01
0.000000000000000000e+00 -1.256018229760976510e+03 1.757827963277071581e-01 8.362314798696063312e-02 4.725264108474536151e-01 1.809458206350765819e-01
0.000000000000000000e+00 -1.255539054772973941e+03 2.052804352414181188e-01 3.925824707311150741e-01 4.826445580773275346e-01 5.614768163482691116e-02
0.000000000000000000e+00 -1.254705364473480586e+03 1.756329919369950254e-01 2.042464626637696679e-02 1.913181123161197261e-01 1.781238709519960828e-01
0.000000000000000000e+00 -1.254352044055642864e+03 1.839899159195832190e-01 6.982263335249137004e-01 1.446751375206780654e-01 1.488880282273803146e-01
0.000000000000000000e+00 -1.253301385696136094e+03 1.784965587558265399e-01 1.480907108641746905e-01 2.582355483824114173e-01 1.729721585479234991e-01
0.000000000000000000e+00 -1.251387336403478002e+03 1.804506252145541279e-01 7.303728857702013189e-01 9.245178323586554781e-01 1.646135221737649035e-01
0.000000000000000000e+00 -1.243218645086481047e+03 2.092553608532185805e-01 5.515720497436822356e-01 9.366178157943180205e-01 6.079158624154578500e-02
0.000000000000000000e+00 -1.240790143443828129e+03 1.758967108915912847e-01 4.243664715161517553e-01 9.521017247297530739e-02 1.753062454518301283e-01
