logz logzerr logvol nlive logl logwt insert_order
-1.282318166771737879e+03 2.134766061677096705e+00 -7.065000000000404512e+00 4.000000000000000000e+02 -1.266565206155893748e+03 -1.279622920442585382e+03 2.149999999999999967e-01
-1.279557576858567700e+03 3.235223054881854576e+00 -7.067500000000404903e+00 4.000000000000000000e+02 -1.262993947955042586e+03 -1.276054162241734275e+03 7.550000000000000044e-01
-1.276024511747800261e+03 2.155184798897593179e+00 -7.070000000000405294e+00 4.000000000000000000e+02 -1.262536423019738095e+03 -1.275599137306429839e+03 1.094999999999999973e+00
-1.275096227914005112e+03 1.807913819864625626e+00 -7.072500000000405684e+00 4.000000000000000000e+02 -1.261990677224606088e+03 -1.275055891511297887e+03 4.699999999999999734e-01
-1.274382709167704661e+03 1.550555967786684031e+00 -7.075000000000406075e+00 4.000000000000000000e+02 -1.259085145787920737e+03 -1.272152860074612363e+03 1.679999999999999938e+00
-1.272050714529108291e+03 1.292495124663178396e+00 -7.077500000000406466e+00 4.000000000000000000e+02 -1.258888225256985379e+03 -1.271958439543677059e+03 5.699999999999999512e-01
-1.271310365899103772e+03 1.488330838853229920e+00 -7.080000000000406857e+00 4.000000000000000000e+02 -1.258247122483104249e+03 -1.271319836769795984e+03 2.349999999999999867e-01
-1.270621942941757879e+03 1.391113950648503961e+00 -7.082500000000407248e+00 4.000000000000000000e+02 -1.256018229760976510e+03 -1.269093444047668299e+03 1.754999999999999893e+00
-1.268897169492967578e+03 1.787377994063839237e+00 -7.085000000000407638e+00 4.000000000000000000e+02 -1.255539054772973941e+03 -1.268616769059665558e+03 1.400000000000000133e-01
-1.268054026074476951e+03 1.974002399636022087e+00 -7.087500000000408029e+00 4.000000000000000000e+02 -1.254705364473480586e+03 -1.267785578760172257e+03 1.669999999999999929e+00
-1.267217674160447586e+03 2.047596875725170129e+00 -7.090000000000408420e+00 4.000000000000000000e+02 -1.254352044055642864e+03 -1.267434758342334590e+03 1.919999999999999929e+00
-1.266627189908621858e+03 1.471260875484265096e+00 -7.092500000000408811e+00 4.000000000000000000e+02 -1.253301385696136094e+03 -1.266386599982827875e+03 1.070000000000000062e+00
-1.265806529709596361e+03 1.688783026125030062e+00 -7.095000000000409202e+00 4.000000000000000000e+02 -1.251387336403478002e+03 -1.264475050690169610e+03 1.304999999999999938e+00
-1.264240701055465479e+03 9.887089214727554642e-01 -7.097500000000409592e+00 4.000000000000000000e+02 -1.243218645086481047e+03 -1.256308859373172709e+03 1.314999999999999947e+00
-1.256308500313231889e+03 3.898881234240665794e+00 -7.100000000000409983e+00 4.000000000000000000e+02 -1.240790143443828129e+03 -1.253882857730519845e+03 4.349999999999999978e-01
-1.253798129448580312e+03 3.021299266249959814e+00 -7.102500000000410374e+00 4.000000000000000000e+02 -1.238607127283912632e+03 -1.251702341570604403e+03 1.695000000000000062e+00
-1.251586361655141445e+03 2.129890582607928184e+00 -7.105000000000410765e+00 4.000000000000000000e+02 -1.238015919294352216e+03 -1.251113633581044041e+03 1.965000000000000080e+00
-1.250629172750436965e+03 1.822582457725073768e+00 -7.107500000000411156e+00 4.000000000000000000e+02 -1.235068805006195817e+03 -1.248169019292887469e+03 1.995000000000000107e+00
-1.248087050587598696e+03 1.240627121474484174e+00 -7.110000000000411546e+00 4.000000000000000000e+02 -1.234338337579609060e+03 -1.247441051866300768e+03 1.090000000000000080e+00
-1.247019622329178219e+03 9.441568452929628430e-01 -7.112500000000411937e+00 4.000000000000000000e+02 -1.233070790006919196e+03 -1.246176004293610958e+03 1.475000000000000089e+00
-1.245818223979712457e+03 9.052801690945156965e-01 -7.115000000000412328e+00 4.000000000000000000e+02 -1.231754957959130024e+03 -1.244862672245821841e+03 1.655000000000000027e+00
-1.244537261036575273e+03 1.180217049157900933e+00 -7.117500000000412719e+00 4.000000000000000000e+02 -1.224275533069594303e+03 -1.237385747356285947e+03 1.909999999999999920e+00
-1.237384963986253752e+03 3.697315528834020704e+00 -7.120000000000413110e+00 4.000000000000000000e+02 -1.219992434826853469e+03 -1.233105149113545167e+03 1.600000000000000089e+00
-1.233091398858115099e+03 4.681590074130338230e+00 -7.122500000000413500e+00 4.000000000000000000e+02 -1.219496675383808906e+03 -1.232611889670500659e+03 1.850000000000000089e+00
-1.232130027153584251e+03 3.806175435532327622e+00 -7.125000000000413891e+00 4.000000000000000000e+02 -1.218842286258584863e+03 -1.231960000545276671e+03 1.135000000000000009e+00
-1.231348257382334623e+03 2.285020014934861621e+00 -7.127500000000414282e+00 4.000000000000000000e+02 -1.218561452578489025e+03 -1.231681666865180659e+03 1.485000000000000098e+00
-1.230807983594015468e+03 1.031141294121570073e+00 -7.130000000000414673e+00 4.000000000000000000e+02 -1.217976478297167205e+03 -1.231099192583858894e+03 9.300000000000000488e-01
-1.230249877819200719e+03 1.025731862870412181e+00 -7.132500000000415064e+00 4.000000000000000000e+02 -1.216514742643493264e+03 -1.229639956930185008e+03 6.149999999999999911e-01
-1.229205973136104831e+03 1.045248990633348640e+00 -7.135000000000415454e+00 4.000000000000000000e+02 -1.211617814655552593e+03 -1.224745528942244391e+03 5.000000000000000000e-01
-1.224734037988367390e+03 2.660726848687997137e+00 -7.137500000000415845e+00 4.000000000000000000e+02 -1.211554350086620843e+03 -1.224684564373312469e+03 2.650000000000000133e-01
-1.224015848076654265e+03 2.707907710582387661e+00 -7.140000000000416236e+00 4.000000000000000000e+02 -1.211135236313379892e+03 -1.224267950600071572e+03 1.975000000000000089e+00
-1.223440828646951786e+03 2.185183247793825334e+00 -7.142500000000416627e+00 4.000000000000000000e+02 -1.210851441404355228e+03 -1.223986655691046963e+03 1.820000000000000062e+00
-1.222983807408650364e+03 2.383583177872819370e+00 -7.145000000000417018e+00 4.000000000000000000e+02 -1.210636014659155535e+03 -1.223773728945847324e+03 7.049999999999999600e-01
-1.222609571284218873e+03 8.479314617220868877e-01 -7.147500000000417408e+00 4.000000000000000000e+02 -1.206148076011203329e+03 -1.219288290297894946e+03 9.350000000000000533e-01
-1.219252820311739470e+03 1.993046779851717965e+00 -7.150000000000417799e+00 4.000000000000000000e+02 -1.205975443428976405e+03 -1.219118157715668076e+03 6.049999999999999822e-01
-1.218490076791949832e+03 1.552932346962924148e+00 -7.152500000000418190e+00 4.000000000000000000e+02 -1.205229308682563214e+03 -1.218374522969254940e+03 1.810000000000000053e+00
-1.217737484542089987e+03 1.852084536011233240e+00 -7.155000000000418581e+00 4.000000000000000000e+02 -1.199620066273437487e+03 -1.212767780560129268e+03 1.915000000000000036e+00
-1.212760859363329246e+03 3.601542382125246355e+00 -7.157500000000418972e+00 4.000000000000000000e+02 -1.199501121082961163e+03 -1.212651335369652998e+03 1.590000000000000080e+00
-1.212011451496621703e+03 2.449270901365590447e+00 -7.160000000000419362e+00 4.000000000000000000e+02 -1.198291502462182279e+03 -1.211444216748873941e+03 1.274999999999999911e+00
-1.210994995444275219e+03 1.200410880589098062e+00 -7.162500000000419753e+00 4.000000000000000000e+02 -1.193588271451270202e+03 -1.206743485737961919e+03 1.570000000000000062e+00
-1.206729343497182981e+03 2.401768603266047464e+00 -7.165000000000420144e+00 4.000000000000000000e+02 -1.192953697120280822e+03 -1.206111411406972593e+03 1.780000000000000027e+00
-1.205680240860071535e+03 1.666532388691827737e+00 -7.167500000000420535e+00 4.000000000000000000e+02 -1.188676485517639321e+03 -1.201836699804331147e+03 1.199999999999999956e+00
-1.201815508312639395e+03 3.257963697213150045e+00 -7.170000000000420926e+00 4.000000000000000000e+02 -1.186416632484810179e+03 -1.199579346771501832e+03 1.235000000000000098e+00
-1.199477812432715382e+03 1.975464607481467905e+00 -7.172500000000421316e+00 4.000000000000000000e+02 -1.184673966215875680e+03 -1.197839180502567388e+03 4.949999999999999956e-01
-1.197661665811807097e+03 7.628544808359362106e-01 -7.175000000000421707e+00 4.000000000000000000e+02 -1.182302711341482336e+03 -1.195470425628174098e+03 4.000000000000000222e-01
-1.195364465058988344e+03 1.383824120235152888e+00 -7.177500000000422098e+00 4.000000000000000000e+02 -1.181570192703708472e+03 -1.194740406990400288e+03 1.870000000000000107e+00
-1.194311377811567809e+03 6.637442386425166374e-01 -7.180000000000422489e+00 4.000000000000000000e+02 -1.178734123423368828e+03 -1.191906837710060472e+03 1.330000000000000071e+00
-1.191820378385478080e+03 1.328239996762197617e+00 -7.182500000000422880e+00 4.000000000000000000e+02 -1.178713875287499377e+03 -1.191889089574191075e+03 7.049999999999999600e-01
-1.191160996761899924e+03 1.191525904398820002e+00 -7.185000000000423270e+00 4.000000000000000000e+02 -1.176626608553258393e+03 -1.189804322839950146e+03 4.400000000000000022e-01
-1.189575184595170640e+03 1.579506315626032054e+00 -7.187500000000423661e+00 4.000000000000000000e+02 -1.175540432586993347e+03 -1.188720646873685155e+03 3.599999999999999867e-01
-1.188366138389758135e+03 1.876460034746173289e+00 -7.190000000000424052e+00 4.000000000000000000e+02 -1.172026982077092498e+03 -1.185209696363784133e+03 5.200000000000000178e-01
-1.185168000869638945e+03 1.516074230766130126e+00 -7.192500000000424443e+00 4.000000000000000000e+02 -1.171111283636215376e+03 -1.184296497922907065e+03 2.049999999999999878e-01
-1.183947023186132355e+03 2.070568276123627260e+00 -7.195000000000424834e+00 4.000000000000000000e+02 -1.169241274150613208e+03 -1.182428988437304952e+03 2.949999999999999845e-01
-1.182230840995262270e+03 1.892473637079009841e+00 -7.197500000000425224e+00 4.000000000000000000e+02 -1.167785514823431640e+03 -1.180975729110123439e+03 1.400000000000000133e-01
-1.180724936186713194e+03 1.569985079162133035e+00 -7.200000000000425615e+00 4.000000000000000000e+02 -1.164772146626125505e+03 -1.177964860912817130e+03 8.199999999999999512e-01
-1.177903495855241772e+03 2.706528718920434784e+00 -7.202500000000426006e+00 4.000000000000000000e+02 -1.161390321066575780e+03 -1.174585535353267460e+03 1.770000000000000018e+00
-1.174549949468274690e+03 3.121482954259245712e+00 -7.205000000000426397e+00 4.000000000000000000e+02 -1.159616557373052729e+03 -1.172814271659744463e+03 1.449999999999999956e+00
-1.172651914169324982e+03 2.993781461179360726e+00 -7.207500000000426787e+00 4.000000000000000000e+02 -1.157906735307933786e+03 -1.171106949594625576e+03 1.810000000000000053e+00
-1.170913589662155346e+03 2.009262993854445067e+00 -7.210000000000427178e+00 4.000000000000000000e+02 -1.156159612348734754e+03 -1.169362326635426598e+03 8.499999999999999778e-01
-1.169170071193307194e+03 2.192507571596365779e+00 -7.212500000000427569e+00 4.000000000000000000e+02 -1.155095628317049886e+03 -1.168300842603741557e+03 8.850000000000000089e-01
-1.167950696526272850e+03 1.284912289897045978e+00 -7.215000000000427960e+00 4.000000000000000000e+02 -1.148106596275353922e+03 -1.161314310562045648e+03 6.250000000000000000e-01
-1.161312999662217408e+03 3.713429416715379627e+00 -7.217500000000428351e+00 4.000000000000000000e+02 -1.147802061202323102e+03 -1.161012275489014883e+03 1.530000000000000027e+00
-1.160458228357773805e+03 4.037700648647213342e+00 -7.220000000000428741e+00 4.000000000000000000e+02 -1.147555899177631773e+03 -1.160768613464323607e+03 1.264999999999999902e+00
-1.159908279397492606e+03 2.672004002265927269e+00 -7.222500000000429132e+00 4.000000000000000000e+02 -1.146168396590996053e+03 -1.159383610877687715e+03 1.169999999999999929e+00
-1.158918775904361610e+03 2.833885780652010133e+00 -7.225000000000429523e+00 4.000000000000000000e+02 -1.145834059437875112e+03 -1.159051773724566829e+03 1.189999999999999947e+00
-1.158289918209047300e+03 3.025106074651649823e+00 -7.227500000000429914e+00 4.000000000000000000e+02 -1.144495201655723804e+03 -1.157715415942415575e+03 2.550000000000000044e-01
-1.157268818478027924e+03 3.422454438337163563e+00 -7.230000000000430305e+00 4.000000000000000000e+02 -1.143260910826116969e+03 -1.156483625112808795e+03 1.284999999999999920e+00
-1.156107910519981260e+03 1.639749035856216564e+00 -7.232500000000430695e+00 4.000000000000000000e+02 -1.142806822647013632e+03 -1.156032036933705285e+03 2.250000000000000056e-01
-1.155376107118688424e+03 2.015584106461371316e+00 -7.235000000000431086e+00 4.000000000000000000e+02 -1.142519237982336790e+03 -1.155746952269028498e+03 1.219999999999999973e+00
-1.154851289361248064e+03 1.678031755881866482e+00 -7.237500000000431477e+00 4.000000000000000000e+02 -1.137950060919475163e+03 -1.151180275206166925e+03 1.495000000000000107e+00
-1.151155143035608717e+03 2.561186746659572133e+00 -7.240000000000431868e+00 4.000000000000000000e+02 -1.136832058438364356e+03 -1.150064772725056173e+03 9.250000000000000444e-01
-1.149775023780875472e+03 3.226678220328186075e+00 -7.242500000000432259e+00 4.000000000000000000e+02 -1.135330385848549213e+03 -1.148565600135240857e+03 1.334999999999999964e+00
-1.148304491122679110e+03 9.364391636312471290e-01 -7.245000000000432649e+00 4.000000000000000000e+02 -1.135298814223889394e+03 -1.148536528510581093e+03 1.550000000000000044e+00
-1.147720647511813240e+03 1.118019458671179800e+00 -7.247500000000433040e+00 4.000000000000000000e+02 -1.135202541070589632e+03 -1.148442755357281385e+03 1.054999999999999938e+00
-1.147324743069576243e+03 1.197127364984202469e+00 -7.250000000000433431e+00 4.000000000000000000e+02 -1.133932765702388906e+03 -1.147175479989080713e+03 1.860000000000000098e+00
-1.146554181996819807e+03 1.254102539948126704e+00 -7.252500000000433822e+00 4.000000000000000000e+02 -1.130863629759532614e+03 -1.144108844046224249e+03 5.550000000000000488e-01
-1.144025701381581712e+03 1.256017936254723688e+00 -7.255000000000434213e+00 4.000000000000000000e+02 -1.130236801426298598e+03 -1.143484515712990287e+03 7.449999999999999956e-01
-1.143025789361674924e+03 1.062857299111564346e+00 -7.257500000000434603e+00 4.000000000000000000e+02 -1.127367300509412871e+03 -1.140617514796104615e+03 6.600000000000000311e-01
-1.140531364257345786e+03 1.786799751658760371e+00 -7.260000000000434994e+00 4.000000000000000000e+02 -1.125288781132261192e+03 -1.138541495418952991e+03 8.249999999999999556e-01
-1.138413354341673767e+03 1.916873107194026371e+00 -7.262500000000435385e+00 4.000000000000000000e+02 -1.121894422641852543e+03 -1.135149636928544396e+03 1.070000000000000062e+00
-1.135112104218688501e+03 1.952130838894128084e+00 -7.265000000000435776e+00 4.000000000000000000e+02 -1.121270107211589675e+03 -1.134527821498281355e+03 1.950000000000000067e-01
-1.134084735927362772e+03 2.229151780137939465e+00 -7.267500000000436167e+00 4.000000000000000000e+02 -1.118338318559803156e+03 -1.131598532846494891e+03 1.794999999999999929e+00
-1.131518589804639760e+03 1.892146094171971438e+00 -7.270000000000436557e+00 4.000000000000000000e+02 -1.113098579345001326e+03 -1.126361293631693115e+03 3.950000000000000178e-01
-1.126355552896038034e+03 2.508088204802415344e+00 -7.272500000000436948e+00 4.000000000000000000e+02 -1.111265462074257130e+03 -1.124530676360948974e+03 1.100000000000000089e+00
-1.124381190070996581e+03 2.401345126926036411e+00 -7.275000000000437339e+00 4.000000000000000000e+02 -1.111213950656311226e+03 -1.124481664943002897e+03 7.950000000000000400e-01
-1.123737018956891916e+03 1.601432627905518435e+00 -7.277500000000437730e+00 4.000000000000000000e+02 -1.111000845011120418e+03 -1.124271059297812144e+03 6.400000000000000133e-01
-1.123275657814852593e+03 1.657343795302034462e+00 -7.280000000000438121e+00 4.000000000000000000e+02 -1.108681638768496441e+03 -1.121954353055188221e+03 1.014999999999999902e+00
-1.121717869295935998e+03 9.224078522471387265e-01 -7.282500000000438511e+00 4.000000000000000000e+02 -1.107829690157612504e+03 -1.121104904444304339e+03 1.199999999999999956e-01
-1.120671991303670211e+03 1.048196124890268699e+00 -7.285000000000438902e+00 4.000000000000000000e+02 -1.106054065030141601e+03 -1.119331779316833263e+03 5.000000000000000104e-03
-1.119099247837039229e+03 1.541277694538838672e+00 -7.287500000000439293e+00 4.000000000000000000e+02 -1.105770412077356923e+03 -1.119050626364048640e+03 5.300000000000000266e-01
-1.118381494443132851e+03 1.690488715563691402e+00 -7.290000000000439684e+00 4.000000000000000000e+02 -1.105573377326614263e+03 -1.118856091613306035e+03 1.495000000000000107e+00
-1.117897750877631324e+03 1.077239067507631765e+00 -7.292500000000440075e+00 4.000000000000000000e+02 -1.103446167597812064e+03 -1.116731381884503890e+03 3.449999999999999734e-01
-1.116460213464288927e+03 1.102265891703148037e+00 -7.295000000000440465e+00 4.000000000000000000e+02 -1.101275503839674457e+03 -1.114563218126366110e+03 1.499999999999999944e-01
-1.114423439924810282e+03 1.486532262093726908e+00 -7.297500000000440856e+00 4.000000000000000000e+02 -1.099659809076674264e+03 -1.112950023363365972e+03 1.534999999999999920e+00
-1.112743707591414477e+03 1.729417561640764545e+00 -7.300000000000441247e+00 4.000000000000000000e+02 -1.099295148269218089e+03 -1.112587862555909851e+03 6.650000000000000355e-01
-1.111969605001100035e+03 1.224319146503803468e+00 -7.302500000000441638e+00 4.000000000000000000e+02 -1.099053180763639830e+03 -1.112348395050331646e+03 1.395000000000000018e+00
-1.111448023817122476e+03 8.647794870898577457e-01 -7.305000000000442029e+00 4.000000000000000000e+02 -1.096949664667245543e+03 -1.110247378953937186e+03 1.235000000000000098e+00
-1.109984245719460205e+03 1.209001033477931086e+00 -7.307500000000442419e+00 4.000000000000000000e+02 -1.096576420190177714e+03 -1.109876634476869413e+03 1.600000000000000089e+00
-1.109235846093064993e+03 1.128189815139508445e+00 -7.310000000000442810e+00 4.000000000000000000e+02 -1.093832664435513379e+03 -1.107135378722205132e+03 4.600000000000000200e-01
-1.107019910177086331e+03 1.866435930708757240e+00 -7.312500000000443201e+00 4.000000000000000000e+02 -1.091565436912056384e+03 -1.104870651198748192e+03 1.905000000000000027e+00
-1.104760389258379519e+03 2.601278202282575780e+00 -7.315000000000443592e+00 4.000000000000000000e+02 -1.091025193642818977e+03 -1.104332907929510839e+03 1.754999999999999893e+00
-1.103830830714774265e+03 1.396273693796331372e+00 -7.317500000000443983e+00 4.000000000000000000e+02 -1.089704328630517466e+03 -1.103014542917209155e+03 1.084999999999999964e+00
-1.102648463568558100e+03 1.227933738379753281e+00 -7.320000000000444373e+00 4.000000000000000000e+02 -1.089631787055623590e+03 -1.102944501342315334e+03 1.544999999999999929e+00
-1.102092420249781298e+03 1.073742165134578208e+00 -7.322500000000444764e+00 4.000000000000000000e+02 -1.087707271323543864e+03 -1.101022485610235663e+03 1.405000000000000027e+00
-1.100727556656962861e+03 1.341110165180889879e+00 -7.325000000000445155e+00 4.000000000000000000e+02 -1.086362134738140412e+03 -1.099679849024832265e+03 8.599999999999999867e-01
-1.099379195801189553e+03 1.409252949749387307e+00 -7.327500000000445546e+00 4.000000000000000000e+02 -1.084947665173609494e+03 -1.098267879460301174e+03 3.900000000000000133e-01
-1.097983358302377837e+03 1.974869924399799359e+00 -7.330000000000445937e+00 4.000000000000000000e+02 -1.079658809502159329e+03 -1.092981523788851064e+03 7.500000000000000000e-01
-1.092974820707307344e+03 2.502808202398251414e+00 -7.332500000000446327e+00 4.000000000000000000e+02 -1.078688299364751401e+03 -1.092013513651443191e+03 1.049999999999999961e-01
-1.091689697776525009e+03 2.502961176031970769e+00 -7.335000000000446718e+00 4.000000000000000000e+02 -1.073811539471540527e+03 -1.087139253758232371e+03 1.804999999999999938e+00
-1.087128746638461052e+03 4.024733738904329172e+00 -7.337500000000447109e+00 4.000000000000000000e+02 -1.070621936510240630e+03 -1.083952150796932301e+03 8.950000000000000178e-01
-1.083911270442026989e+03 3.202680617284964004e+00 -7.340000000000447500e+00 4.000000000000000000e+02 -1.069786439428764879e+03 -1.083119153715456605e+03 1.610000000000000098e+00
-1.082745602380131004e+03 3.098220906619048698e+00 -7.342500000000447891e+00 4.000000000000000000e+02 -1.067871878050379792e+03 -1.081207092337071572e+03 1.794999999999999929e+00
-1.081012594580230370e+03 3.495000345423469046e+00 -7.345000000000448281e+00 4.000000000000000000e+02 -1.066993402263841745e+03 -1.080331116550533579e+03 7.049999999999999600e-01
-1.079921746576013447e+03 1.558147687501137524e+00 -7.347500000000448672e+00 4.000000000000000000e+02 -1.066025052421709916e+03 -1.079365266708401577e+03 5.000000000000000278e-02
-1.078912140111853660e+03 1.011376323711427272e+00 -7.350000000000449063e+00 4.000000000000000000e+02 -1.065791680901101699e+03 -1.079134395187793416e+03 6.800000000000000488e-01
-1.078323958471548849e+03 9.896779753096720533e-01 -7.352500000000449454e+00 4.000000000000000000e+02 -1.065289460771589575e+03 -1.078634675058281346e+03 1.885000000000000009e+00
-1.077774149720851256e+03 1.069042454669694830e+00 -7.355000000000449845e+00 4.000000000000000000e+02 -1.064149481584854357e+03 -1.077497195871546182e+03 1.549999999999999989e-01
-1.076932968173317022e+03 1.300936918433072131e+00 -7.357500000000450235e+00 4.000000000000000000e+02 -1.063007431739203639e+03 -1.076357646025895292e+03 1.149999999999999911e+00
-1.075911343803970112e+03 1.605704738655067576e+00 -7.360000000000450626e+00 4.000000000000000000e+02 -1.060174442751111656e+03 -1.073527157037803363e+03 1.000000000000000021e-02
-1.073438996080247989e+03 1.634259376983174361e+00 -7.362500000000451017e+00 4.000000000000000000e+02 -1.059595114800234114e+03 -1.072950329086925876e+03 1.604999999999999982e+00
-1.072471958326337699e+03 1.391496958710980891e+00 -7.365000000000451408e+00 4.000000000000000000e+02 -1.057448448073346299e+03 -1.070806162360038115e+03 1.205000000000000071e+00
-1.070633015993100798e+03 2.053111996125557059e+00 -7.367500000000451799e+00 4.000000000000000000e+02 -1.056031462103226204e+03 -1.069391676389918075e+03 6.500000000000000222e-02
-1.069137812134963951e+03 1.236649672488132845e+00 -7.370000000000452189e+00 4.000000000000000000e+02 -1.055888786343874472e+03 -1.069251500630566170e+03 1.350000000000000089e-01
-1.068499894437293506e+03 8.593923977675937964e-01 -7.372500000000452580e+00 4.000000000000000000e+02 -1.052743115486197894e+03 -1.066108329772889647e+03 8.249999999999999556e-01
-1.066020789311802446e+03 1.481598441999985027e+00 -7.375000000000452971e+00 4.000000000000000000e+02 -1.049765264203130755e+03 -1.063132978489822563e+03 9.599999999999999645e-01
-1.063078776318820928e+03 1.722019549486913492e+00 -7.377500000000453362e+00 4.000000000000000000e+02 -1.049327723219500058e+03 -1.062697937506191920e+03 3.350000000000000200e-01
-1.062177188471850059e+03 7.715003843011443152e-01 -7.380000000000453753e+00 4.000000000000000000e+02 -1.048318357940969918e+03 -1.061691072227661607e+03 4.249999999999999889e-01
-1.061211730886001988e+03 8.264220151103635059e-01 -7.382500000000454143e+00 4.000000000000000000e+02 -1.046574604563990533e+03 -1.059949818850682277e+03 1.584999999999999964e+00
-1.059700530326818125e+03 1.095358211871638066e+00 -7.385000000000454534e+00 4.000000000000000000e+02 -1.042941097458547574e+03 -1.056318811745239373e+03 1.945000000000000062e+00
-1.056285387615576155e+03 2.575631223995590968e+00 -7.387500000000454925e+00 4.000000000000000000e+02 -1.041244059986187040e+03 -1.054624274272878893e+03 4.149999999999999800e-01
-1.054450381969250884e+03 2.507817148376828342e+00 -7.390000000000455316e+00 4.000000000000000000e+02 -1.040773344721765625e+03 -1.054156059008457305e+03 1.950000000000000067e-01
-1.053599283917071261e+03 9.246164598446016125e-01 -7.392500000000455707e+00 4.000000000000000000e+02 -1.039973762102368028e+03 -1.053358976389059762e+03 1.860000000000000098e+00
-1.052778781811166255e+03 1.264724509607023428e+00 -7.395000000000456097e+00 4.000000000000000000e+02 -1.037228138680447955e+03 -1.050615852967139745e+03 5.450000000000000400e-01
-1.050507009462824726e+03 1.039755522655567255e+00 -7.397500000000456488e+00 4.000000000000000000e+02 -1.036513477257591603e+03 -1.049903691544283447e+03 1.469999999999999973e+00
-1.049467378018420050e+03 1.153483586152749485e+00 -7.400000000000456879e+00 4.000000000000000000e+02 -1.033259434767093126e+03 -1.046652149053784797e+03 1.274999999999999911e+00
-1.046593982977128690e+03 2.476918249189043575e+00 -7.402500000000457270e+00 4.000000000000000000e+02 -1.032817801463827664e+03 -1.046213015750519389e+03 3.300000000000000155e-01
-1.045692318840583084e+03 2.416766080731367783e+00 -7.405000000000457661e+00 4.000000000000000000e+02 -1.031134564438152211e+03 -1.044532278724843991e+03 1.350000000000000089e+00
-1.044259603489759684e+03 2.151375994553182291e+00 -7.407500000000458051e+00 4.000000000000000000e+02 -1.030493898425507041e+03 -1.043894112712198876e+03 1.235000000000000098e+00
-1.043367105102857522e+03 2.375429334132819648e+00 -7.410000000000458442e+00 4.000000000000000000e+02 -1.030363803399401831e+03 -1.043766517686093493e+03 4.050000000000000266e-01
-1.042853854071407795e+03 8.967850977418594383e-01 -7.412500000000458833e+00 4.000000000000000000e+02 -1.028896317518315300e+03 -1.042301531805007016e+03 4.149999999999999800e-01
-1.041846888332698427e+03 1.116055393727585665e+00 -7.415000000000459224e+00 4.000000000000000000e+02 -1.027110558008706221e+03 -1.040518272295397992e+03 7.900000000000000355e-01
-1.040283323863583291e+03 1.544295596086626920e+00 -7.417500000000459615e+00 4.000000000000000000e+02 -1.026127561962028494e+03 -1.039537776248720320e+03 1.600000000000000033e-01
-1.039149474661720205e+03 1.541159260298049949e+00 -7.420000000000460005e+00 4.000000000000000000e+02 -1.022929262167655452e+03 -1.036341976454347332e+03 1.324999999999999956e+00
-1.036283371940878851e+03 2.154180995976133328e+00 -7.422500000000460396e+00 4.000000000000000000e+02 -1.021617129908830748e+03 -1.035032344195522455e+03 1.169999999999999929e+00
-1.034780643901806116e+03 2.442904713867165345e+00 -7.425000000000460787e+00 4.000000000000000000e+02 -1.018907017900526739e+03 -1.032324732187218615e+03 9.499999999999999556e-01
-1.032242429007057808e+03 3.095178663438105993e+00 -7.427500000000461178e+00 4.000000000000000000e+02 -1.018691076213950282e+03 -1.032111290500642099e+03 3.500000000000000333e-02
-1.031481564448394238e+03 3.058365645219417228e+00 -7.430000000000461569e+00 4.000000000000000000e+02 -1.017271673619788999e+03 -1.030694387906480870e+03 1.909999999999999920e+00
-1.030319294025020099e+03 3.441632336210470378e+00 -7.432500000000461959e+00 4.000000000000000000e+02 -1.016461865316748799e+03 -1.029887079603440498e+03 1.614999999999999991e+00
-1.029386867997331365e+03 3.502814201436808883e+00 -7.435000000000462350e+00 4.000000000000000000e+02 -1.016247761835270012e+03 -1.029675476121961765e+03 1.675000000000000044e+00
-1.028827648983896779e+03 3.595409666308769570e+00 -7.437500000000462741e+00 4.000000000000000000e+02 -1.015424384794098387e+03 -1.028854599080790194e+03 1.659999999999999920e+00
-1.028147886066065666e+03 3.840179470623649838e+00 -7.440000000000463132e+00 4.000000000000000000e+02 -1.013656178259216972e+03 -1.027088892545908720e+03 2.700000000000000178e-01
-1.026791157657762369e+03 4.154328892888575986e+00 -7.442500000000463523e+00 4.000000000000000000e+02 -1.010888986648858463e+03 -1.024324200935550152e+03 1.875000000000000000e+00
-1.024242765967077275e+03 2.023245350591385439e+00 -7.445000000000463913e+00 4.000000000000000000e+02 -1.003648400870408523e+03 -1.017086115157100267e+03 1.895000000000000018e+00
-1.017085335799458790e+03 4.525383620364952897e+00 -7.447500000000464304e+00 4.000000000000000000e+02 -1.003625298985457675e+03 -1.017065513272149474e+03 9.499999999999999556e-01
-1.016382228239474671e+03 3.736806643307483355e+00 -7.450000000000464695e+00 4.000000000000000000e+02 -9.993755389719726736e+02 -1.012818253258664413e+03 1.060000000000000053e+00
-1.012790321016119492e+03 2.092543464492334859e+00 -7.452500000000465086e+00 4.000000000000000000e+02 -9.975746712116360868e+02 -1.011019885498327881e+03 1.000000000000000056e-01
-1.010862660558657922e+03 2.482898426890788990e+00 -7.455000000000465477e+00 4.000000000000000000e+02 -9.972918156470880149e+02 -1.010739529933779750e+03 7.850000000000000311e-01
-1.010106054117792382e+03 1.701575427345205949e+00 -7.457500000000465867e+00 4.000000000000000000e+02 -9.971930507792516210e+02 -1.010643265065943410e+03 1.625000000000000000e+00
