date,state,city,cases,deaths
2020-12-21,DF,Brasília/DF,245243,4156
2020-12-22,DF,Brasília/DF,245872,4169
2020-12-23,DF,Brasília/DF,246397,4181
2020-12-24,DF,Brasília/DF,246949,4188
2020-12-25,DF,Brasília/DF,247278,4192
2020-12-26,DF,Brasília/DF,247928,4198
2020-12-27,DF,Brasília/DF,248543,4201
2020-12-28,DF,Brasília/DF,249736,4223
2020-12-29,DF,Brasília/DF,250457,4241
2020-12-30,DF,Brasília/DF,251135,4248
2020-12-31,DF,Brasília/DF,251701,4259
2021-01-01,DF,Brasília/DF,252077,4263
2021-01-02,DF,Brasília/DF,252874,4268
2021-01-03,DF,Brasília/DF,253355,4269
2021-01-04,DF,Brasília/DF,254310,4289
2021-01-05,DF,Brasília/DF,255875,4328
2021-01-06,DF,Brasília/DF,255875,4328
2021-01-07,DF,Brasília/DF,256682,4337
2021-01-08,DF,Brasília/DF,257355,4345
2021-01-09,DF,Brasília/DF,258153,4351
2021-01-10,DF,Brasília/DF,258811,4356
2021-01-11,DF,Brasília/DF,259797,4368
2021-01-12,DF,Brasília/DF,260797,4375
2021-01-13,DF,Brasília/DF,261456,4388
2021-01-14,DF,Brasília/DF,262222,4399
2021-01-15,DF,Brasília/DF,262928,4406
2021-01-16,DF,Brasília/DF,263756,4412
2021-01-17,DF,Brasília/DF,264227,4421
2021-01-18,DF,Brasília/DF,265274,4427
2021-01-19,DF,Brasília/DF,265886,4436
2021-01-20,DF,Brasília/DF,266506,4442
2021-01-21,DF,Brasília/DF,267340,4452
2021-01-22,DF,Brasília/DF,268394,4460
2021-01-23,DF,Brasília/DF,269350,4468
2021-01-24,DF,Brasília/DF,270171,4476
2021-01-25,DF,Brasília/DF,271319,4490
2021-01-26,DF,Brasília/DF,272375,4505
2021-01-27,DF,Brasília/DF,273427,4508
2021-01-28,DF,Brasília/DF,273427,4508
